Timestamp,Temperature,Humidity
2025-09-09 01:37:00,25.52211054435978,60.35354376957333
2025-09-09 01:38:00,25.01022691328492,61.62061078103546
2025-09-09 01:39:00,24.530825733249706,61.49384481722237
2025-09-09 01:40:00,22.169258515899173,59.75738072020627
2025-09-09 01:41:00,24.15870935446928,59.30028324237142
2025-09-09 01:42:00,24.314570966946462,61.83730172677329
2025-09-09 01:43:00,23.39544546155676,62.023017800088546
2025-09-09 01:44:00,24.67742857666798,60.119482523737716
2025-09-09 01:45:00,25.80810171362908,59.83060390980303
2025-09-09 01:46:00,28.77237180242106,60.66914389036632
2025-09-09 01:47:00,25.349155625663677,58.642279409496496
2025-09-09 01:48:00,25.51510078144553,60.83664437161731
2025-09-09 01:49:00,24.851108168467665,59.67006061089838
2025-09-09 01:50:00,21.162457569401916,61.48340880884461
2025-09-09 01:51:00,24.946972249101567,62.2240675794236
2025-09-09 01:52:00,25.120460419882054,61.59060248803503
2025-09-09 01:53:00,29.926484224970572,59.16377715951599
2025-09-09 01:54:00,24.615278070437753,62.80331857908978
2025-09-09 01:55:00,25.603094684667226,59.740460340931904
2025-09-09 01:56:00,24.930576460589513,61.39861771229517
2025-09-09 01:57:00,22.662643924760935,60.548144524432615
2025-09-09 01:58:00,27.285645629030043,59.505509890461866
2025-09-09 01:59:00,26.503866065373547,58.98778085857786
2025-09-09 02:00:00,26.582063894086094,59.40295998294239
2025-09-09 02:01:00,23.18122509041052,62.09970150566857
2025-09-09 02:02:00,27.805588621872197,56.96076432259695
2025-09-09 02:03:00,22.19629787441544,65.5866256141632
2025-09-09 02:04:00,26.17371418760054,57.401108143200325
2025-09-09 02:05:00,29.380911251619956,55.38116714861456
2025-09-09 02:06:00,23.01892734973862,63.306758072130826
2025-09-09 02:07:00,23.867404540794457,62.14962311752865
2025-09-09 02:08:00,25.199302730175283,61.14858826901667
2025-09-09 02:09:00,23.9930486917676,61.76016667264476
2025-09-09 02:10:00,21.898673137867736,61.526169885372305
2025-09-09 02:11:00,25.137125949612056,58.13692828222231
2025-09-09 02:12:00,22.87539257254779,61.213912830113564
2025-09-09 02:13:00,25.94718486127036,58.172084146340595
2025-09-09 02:14:00,23.161151531532393,62.86966370106931
2025-09-09 02:15:00,28.09986881003508,58.15595083197818
2025-09-09 02:16:00,23.433493415327526,59.13225889875122
2025-09-09 02:17:00,24.35587696758865,59.67928983289969
2025-09-09 02:18:00,26.62703443473934,60.01234569118158
2025-09-09 02:19:00,22.53827136713209,60.103415210826
2025-09-09 02:20:00,25.454919869208258,58.12809927426301
2025-09-09 02:21:00,27.614285508564855,59.1802316687014
2025-09-09 02:22:00,21.785033530877545,62.097416376778675
2025-09-09 02:23:00,25.36926771706461,58.80147979072543
2025-09-09 02:24:00,25.519765588496846,58.79804059451493
2025-09-09 02:25:00,26.56364574355462,59.682277002937965
2025-09-09 02:26:00,22.526098578243836,58.340782027883435
2025-09-09 02:27:00,22.359086773831446,58.505529064331164
2025-09-09 02:28:00,26.043883131233795,58.04116999187823
2025-09-09 02:29:00,25.593969346466373,59.27612102334312
2025-09-09 02:30:00,40.0,10.0
2025-09-09 02:31:00,25.69289641899395,62.60426422440213
2025-09-09 02:32:00,23.63995055684302,62.39534396798253
2025-09-09 02:33:00,25.464507394322005,59.44786924291215
2025-09-09 02:34:00,25.58614494659736,59.668895110895946
2025-09-09 02:35:00,23.571297163947264,58.70929268875075
2025-09-09 02:36:00,28.731549022289514,58.097199216870465
2025-09-09 02:37:00,25.947665841823575,58.94884980124793
2025-09-09 02:38:00,22.617393005594703,61.836740617878824
2025-09-09 02:39:00,26.31310721726766,57.688984504261526
2025-09-09 02:40:00,23.050636659545358,62.01337469870966
2025-09-09 02:41:00,26.574169207484903,62.27839322226271
2025-09-09 02:42:00,27.317191158014808,58.623884124078884
2025-09-09 02:43:00,23.358635363296578,61.6241057625496
2025-09-09 02:44:00,26.926752258488644,60.416911854177904
2025-09-09 02:45:00,25.825561853872998,58.78477812929183
2025-09-09 02:46:00,26.64412031998898,59.62612480362634
2025-09-09 02:47:00,28.793585965307894,58.12839181890964
2025-09-09 02:48:00,24.50922376799426,60.440740313100534
2025-09-09 02:49:00,23.49252767128502,59.207716596646556
2025-09-09 02:50:00,23.220971140748954,60.938534778143406
2025-09-09 02:51:00,23.368379430069123,61.81180686745633
2025-09-09 02:52:00,24.845796581171793,62.97938892500419
2025-09-09 02:53:00,25.682303949633287,61.57738967735377
2025-09-09 02:54:00,25.55338159866004,64.0296741156931
2025-09-09 02:55:00,26.654366498072047,57.63812162518788
2025-09-09 02:56:00,25.026003783755815,61.731639381563454
2025-09-09 02:57:00,27.907068154314633,58.91314993431939
2025-09-09 02:58:00,24.47068633352409,64.6442626996733
2025-09-09 02:59:00,30.440338333179238,55.66323426270008
2025-09-09 03:00:00,26.251334695530012,57.694888967873446
2025-09-09 03:01:00,23.285684887167434,59.658372265528236
2025-09-09 03:02:00,22.858215003877774,56.8231010494415
2025-09-09 03:03:00,25.96494483048637,58.46601754139529
2025-09-09 03:04:00,24.5530744293483,58.70519746221846
2025-09-09 03:05:00,26.428000988184184,59.586787078860326
2025-09-09 03:06:00,25.94647524914709,60.21027432698077
2025-09-09 03:07:00,24.854342174686256,63.82517059108865
2025-09-09 03:08:00,23.30641256386319,62.74764139444051
2025-09-09 03:09:00,21.97030555062827,60.36103991336106
2025-09-09 03:10:00,24.106970095865957,58.6496856093703
2025-09-09 03:11:00,26.712797588646943,60.127439548689544
2025-09-09 03:12:00,25.42818748826041,57.14543984182851
2025-09-09 03:13:00,22.508522442576023,64.9086563104207
2025-09-09 03:14:00,25.346361851702365,62.18569931559139
2025-09-09 03:15:00,25.770634759457675,58.67633131606175
2025-09-09 03:16:00,23.232285127597734,57.45758837801938
2025-09-09 03:17:00,25.307450211891055,62.5540196423853
2025-09-09 03:18:00,25.116417436892,59.712711591048766
2025-09-09 03:19:00,22.714059404338755,63.618602921777544
